mag,longitude,latitude,depth,log_soil_polygon_hectares,month_sin,month_cos,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,day,tsunami,magtype,aez,soil_series_grouped,soil_desc_grouped,depth_category
4.9,125.2055,6.7988,15.45,10.462595769459176,-2.4492935982947064e-16,1.0,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,15,0,mb,Uplands,Other,Other,Shallow
4.3,125.0859,6.6232,10.0,15.784614769658228,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,15,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.6,125.3738,6.5681,10.0,11.673282379826258,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,15,0,mb,Uplands,Other,Other,Shallow
4.7,125.1184,6.531,10.42,15.784614769658228,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,15,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.9,125.2631,6.5142,10.0,15.784614769658228,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,15,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.5,125.1348,6.7326,10.0,15.784614769658228,-2.4492935982947064e-16,1.0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,15,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.4,125.1212,6.6385,10.0,15.784614769658228,-2.4492935982947064e-16,1.0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,15,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.4,125.2504,6.5965,10.0,15.784614769658228,-2.4492935982947064e-16,1.0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,15,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.7,125.1669,6.5822,10.0,15.784614769658228,-2.4492935982947064e-16,1.0,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,15,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.2,125.3417,6.4858,10.0,11.673282379826258,-2.4492935982947064e-16,1.0,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,15,0,mb,Uplands,Other,Other,Shallow
5.3,125.2244,6.5737,10.0,15.784614769658228,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,15,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.5,125.1904,6.5001,10.0,15.784614769658228,-2.4492935982947064e-16,1.0,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,15,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.7,125.2274,6.6291,13.12,15.784614769658228,-2.4492935982947064e-16,1.0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,15,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.5,125.077,6.7125,9.63,15.784614769658228,-2.4492935982947064e-16,1.0,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,15,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.7,125.2444,6.55,10.0,15.784614769658228,-2.4492935982947064e-16,1.0,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,15,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.6,125.3267,6.5247,6.06,12.804010321873838,-2.4492935982947064e-16,1.0,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,15,0,mb,Uplands,Malalag,Malalag loam,Shallow
4.6,125.3178,6.5702,10.0,12.804010321873838,-2.4492935982947064e-16,1.0,0.0,1.0,0.0,1.0,16,0,mb,Uplands,Malalag,Malalag loam,Shallow
4.4,124.982,6.6234,10.0,15.784614769658228,-2.4492935982947064e-16,1.0,0.25881904510252074,0.9659258262890683,0.0,1.0,16,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.6,125.3931,6.4528,10.0,11.673282379826258,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.0,1.0,16,0,mb,Uplands,Other,Other,Shallow
4.9,125.2234,6.5886,10.0,15.784614769658228,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.0,1.0,16,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.9,125.184,6.5996,10.0,15.784614769658228,-2.4492935982947064e-16,1.0,0.7071067811865476,0.7071067811865476,0.0,1.0,16,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.4,125.2165,6.6006,10.0,15.784614769658228,-2.4492935982947064e-16,1.0,0.9659258262890683,0.25881904510252074,0.0,1.0,16,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.7,125.1198,6.6587,10.0,15.784614769658228,-2.4492935982947064e-16,1.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,16,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.2,125.3465,6.5075,10.0,11.673282379826258,-2.4492935982947064e-16,1.0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,16,0,mb,Uplands,Other,Other,Shallow
4.4,125.2806,6.5817,10.0,12.804010321873838,-2.4492935982947064e-16,1.0,-1.0,-1.8369701987210297e-16,0.0,1.0,16,0,mb,Uplands,Malalag,Malalag loam,Shallow
4.4,125.1788,6.761,10.0,11.999075729469858,-2.4492935982947064e-16,1.0,-0.9659258262890684,0.2588190451025203,0.0,1.0,16,0,mb,Uplands,Kidapawan,Other,Shallow
4.6,125.1399,6.7149,10.0,15.784614769658228,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5000000000000001,0.0,1.0,16,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.5,125.151,6.675,10.0,15.784614769658228,-2.4492935982947064e-16,1.0,-0.7071067811865477,0.7071067811865474,0.0,1.0,16,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
5.0,125.309,6.5244,10.0,11.673282379826258,-2.4492935982947064e-16,1.0,0.0,1.0,0.7818314824680298,0.6234898018587336,17,0,mww,Uplands,Other,Other,Shallow
4.4,125.309,6.6096,11.31,11.673282379826258,-2.4492935982947064e-16,1.0,0.0,1.0,0.7818314824680298,0.6234898018587336,17,0,mb,Uplands,Other,Other,Shallow
4.4,125.2253,6.5904,10.0,15.784614769658228,-2.4492935982947064e-16,1.0,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,17,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.4,125.4421,6.3989,10.0,11.673282379826258,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,17,0,mb,Uplands,Other,Other,Shallow
4.5,125.2602,6.5371,10.0,15.784614769658228,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,17,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
5.0,125.1607,6.6151,10.0,15.784614769658228,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,17,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.4,125.2234,6.5899,15.15,15.784614769658228,-2.4492935982947064e-16,1.0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,17,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.4,125.2188,6.6195,10.0,15.784614769658228,-2.4492935982947064e-16,1.0,0.0,1.0,0.9749279121818236,-0.22252093395631434,18,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
5.4,125.527,6.4554,14.28,12.804010321873838,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,18,0,mww,Uplands,Malalag,Malalag loam,Shallow
4.4,125.1831,6.5523,10.0,15.784614769658228,-2.4492935982947064e-16,1.0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,18,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
5.0,125.1864,6.7104,10.0,15.784614769658228,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,18,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.3,125.5175,6.4844,10.0,12.804010321873838,-2.4492935982947064e-16,1.0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,18,0,mb,Uplands,Malalag,Malalag loam,Shallow
4.2,125.2897,6.6234,15.77,11.673282379826258,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,18,0,mb,Uplands,Other,Other,Shallow
4.5,125.2228,6.5748,10.0,15.784614769658228,-2.4492935982947064e-16,1.0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,18,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.5,125.209,6.6081,10.0,15.784614769658228,-2.4492935982947064e-16,1.0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,19,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.4,125.2539,6.5886,10.0,15.784614769658228,-2.4492935982947064e-16,1.0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,19,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.6,125.2513,6.6306,10.0,15.784614769658228,-2.4492935982947064e-16,1.0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,19,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.6,125.2731,6.5959,10.0,12.804010321873838,-2.4492935982947064e-16,1.0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,20,0,mb,Uplands,Malalag,Malalag loam,Shallow
4.4,125.1881,6.6162,10.0,15.784614769658228,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,20,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.5,125.2282,6.6378,10.0,15.784614769658228,-2.4492935982947064e-16,1.0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,20,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.8,125.2022,6.7134,10.0,15.784614769658228,-2.4492935982947064e-16,1.0,0.0,1.0,-0.9749279121818236,-0.2225209339563146,21,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.4,125.1602,6.6133,10.0,15.784614769658228,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,21,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.3,125.1566,6.5754,10.0,15.784614769658228,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,21,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.6,125.2606,6.6246,10.0,15.784614769658228,-2.4492935982947064e-16,1.0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,21,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.9,125.2771,6.5285,13.03,15.784614769658228,-2.4492935982947064e-16,1.0,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,22,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.8,125.198,6.617,10.0,15.784614769658228,-2.4492935982947064e-16,1.0,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,22,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.7,125.1645,6.6176,10.0,15.784614769658228,-2.4492935982947064e-16,1.0,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,22,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.0,125.2632,6.5278,10.0,15.784614769658228,-2.4492935982947064e-16,1.0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,23,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.9,122.6768,11.1744,30.4,13.078693964376722,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,26,0,mb,Highlands,Alimodian,Other,Shallow
4.2,125.2396,6.6043,10.0,15.784614769658228,-2.4492935982947064e-16,1.0,-0.9659258262890684,0.2588190451025203,0.0,1.0,30,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.6,124.4218,12.2984,10.0,15.784614769658228,0.49999999999999994,0.8660254037844387,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,5,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.3,120.9773,15.4914,36.59,12.098937705512183,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,8,0,mb,Lowlands,Quingua,Other,Shallow
4.4,123.8829,13.0316,66.74,13.147721162020192,0.49999999999999994,0.8660254037844387,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,11,0,mb,Uplands,Annam,Annam clay loam,Shallow
4.3,121.1386,14.0279,10.0,11.298014481140426,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,12,0,mb,Uplands,Lipa,Lipa loam,Shallow
4.4,121.1569,14.1169,10.0,9.437085133478126,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,12,0,mb,Uplands,Lipa,Other,Shallow
4.6,121.1765,13.9978,4.45,11.298014481140426,0.49999999999999994,0.8660254037844387,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,12,0,mb,Uplands,Lipa,Lipa loam,Shallow
4.3,121.1586,14.0035,7.17,11.298014481140426,0.49999999999999994,0.8660254037844387,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,12,0,mb,Uplands,Lipa,Lipa loam,Shallow
4.4,121.2074,14.0322,10.0,11.298014481140426,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,12,0,mb,Uplands,Lipa,Lipa loam,Shallow
4.3,121.2273,14.0439,4.87,11.298014481140426,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,12,0,mb,Uplands,Lipa,Lipa loam,Shallow
4.5,121.1941,13.9776,3.18,11.298014481140426,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,12,0,mb,Uplands,Lipa,Lipa loam,Shallow
4.2,121.1204,13.9677,3.2,11.298014481140426,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,12,0,mb,Uplands,Lipa,Lipa loam,Shallow
4.6,121.1363,14.0384,10.0,11.298014481140426,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,12,0,mb,Uplands,Lipa,Lipa loam,Shallow
4.3,121.1716,14.0205,5.42,11.298014481140426,0.49999999999999994,0.8660254037844387,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,12,0,mb,Uplands,Lipa,Lipa loam,Shallow
4.4,121.1791,14.0296,5.54,11.298014481140426,0.49999999999999994,0.8660254037844387,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,12,0,mb,Uplands,Lipa,Lipa loam,Shallow
4.5,121.0616,13.9366,10.0,10.154857562115698,0.49999999999999994,0.8660254037844387,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,12,0,mb,Uplands,Ibaan,Other,Shallow
4.4,121.1085,13.9528,10.0,11.298014481140426,0.49999999999999994,0.8660254037844387,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,12,0,mb,Uplands,Lipa,Lipa loam,Shallow
4.4,121.1282,13.9584,10.0,11.298014481140426,0.49999999999999994,0.8660254037844387,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,12,0,mb,Uplands,Lipa,Lipa loam,Shallow
4.7,121.1919,13.9453,10.0,11.298014481140426,0.49999999999999994,0.8660254037844387,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,12,0,mb,Uplands,Lipa,Lipa loam,Shallow
4.3,121.1787,13.9407,3.43,11.298014481140426,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0,1.0,13,0,mb,Uplands,Lipa,Lipa loam,Shallow
4.4,121.2239,14.0353,10.0,11.298014481140426,0.49999999999999994,0.8660254037844387,0.25881904510252074,0.9659258262890683,0.0,1.0,13,0,mb,Uplands,Lipa,Lipa loam,Shallow
4.5,121.0478,13.8823,10.0,10.633284011059697,0.49999999999999994,0.8660254037844387,0.25881904510252074,0.9659258262890683,0.0,1.0,13,0,mb,Uplands,Ibaan,Ibaan loam,Shallow
4.3,121.0819,14.0784,10.0,10.622618303685375,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.0,1.0,13,0,mb,Highlands,Taal,Taal loam,Shallow
4.5,121.0868,13.918,10.0,10.633284011059697,0.49999999999999994,0.8660254037844387,0.7071067811865476,0.7071067811865476,0.0,1.0,13,0,mb,Uplands,Ibaan,Ibaan loam,Shallow
4.5,120.9879,13.8575,10.0,10.633284011059697,0.49999999999999994,0.8660254037844387,0.7071067811865476,0.7071067811865476,0.0,1.0,13,0,mb,Uplands,Ibaan,Ibaan loam,Shallow
4.3,121.0972,13.9043,10.0,10.633284011059697,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,0.0,1.0,13,0,mb,Uplands,Ibaan,Ibaan loam,Shallow
4.4,121.0935,13.8451,10.0,10.633284011059697,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,0.0,1.0,13,0,mb,Uplands,Ibaan,Ibaan loam,Shallow
4.4,121.1199,13.9068,10.0,10.633284011059697,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,0.0,1.0,13,0,mb,Uplands,Ibaan,Ibaan loam,Shallow
4.6,121.0736,14.0405,10.0,10.622618303685375,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,0.0,1.0,13,0,mb,Highlands,Taal,Taal loam,Shallow
4.6,121.0627,13.9376,10.0,10.154857562115698,0.49999999999999994,0.8660254037844387,0.9659258262890683,0.25881904510252074,0.0,1.0,13,0,mb,Uplands,Ibaan,Other,Shallow
4.4,121.1372,14.0034,10.0,11.298014481140426,0.49999999999999994,0.8660254037844387,0.9659258262890683,0.25881904510252074,0.0,1.0,13,0,mb,Uplands,Lipa,Lipa loam,Shallow
4.6,121.1386,13.9612,10.0,11.298014481140426,0.49999999999999994,0.8660254037844387,0.9659258262890683,0.25881904510252074,0.0,1.0,13,0,mb,Uplands,Lipa,Lipa loam,Shallow
4.6,121.0479,13.9087,10.0,10.154857562115698,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.0,1.0,13,0,mb,Uplands,Ibaan,Other,Shallow
4.5,121.1166,13.9635,10.0,11.298014481140426,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.0,1.0,13,0,mb,Uplands,Lipa,Lipa loam,Shallow
4.4,121.135,14.0405,10.0,11.298014481140426,0.49999999999999994,0.8660254037844387,0.9659258262890683,-0.25881904510252063,0.0,1.0,13,0,mb,Uplands,Lipa,Lipa loam,Shallow
4.3,121.1554,13.9468,10.0,11.298014481140426,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,0.0,1.0,13,0,mb,Uplands,Lipa,Lipa loam,Shallow
4.4,121.072,13.8485,10.0,10.633284011059697,0.49999999999999994,0.8660254037844387,0.7071067811865476,-0.7071067811865475,0.0,1.0,13,0,mb,Uplands,Ibaan,Ibaan loam,Shallow
4.3,120.8585,13.9376,10.0,10.622618303685375,0.49999999999999994,0.8660254037844387,0.7071067811865476,-0.7071067811865475,0.0,1.0,13,0,mb,Highlands,Taal,Taal loam,Shallow
4.6,120.8798,13.9934,10.0,10.622618303685375,0.49999999999999994,0.8660254037844387,0.258819045102521,-0.9659258262890682,0.0,1.0,13,0,mb,Highlands,Taal,Taal loam,Shallow
4.4,120.9228,13.9632,10.0,10.622618303685375,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,0.0,1.0,13,0,mb,Highlands,Taal,Taal loam,Shallow
4.3,121.1476,13.8761,10.0,10.676711427964346,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0.0,1.0,13,0,mb,Uplands,Ibaan,Other,Shallow
4.2,121.2705,13.7644,10.0,10.676711427964346,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0.0,1.0,13,0,mb,Uplands,Ibaan,Other,Shallow
4.4,121.2746,13.7766,10.0,11.063676595706687,0.49999999999999994,0.8660254037844387,-0.7071067811865471,-0.7071067811865479,0.0,1.0,13,0,mb,Uplands,Other,Other,Shallow
4.2,121.1535,13.8572,10.0,10.676711427964346,0.49999999999999994,0.8660254037844387,-0.7071067811865471,-0.7071067811865479,0.0,1.0,13,0,mb,Uplands,Ibaan,Other,Shallow
4.6,121.3234,14.045,10.0,11.298014481140426,0.49999999999999994,0.8660254037844387,-0.8660254037844385,-0.5000000000000004,0.0,1.0,13,0,mb,Uplands,Lipa,Lipa loam,Shallow
4.4,121.2196,13.9348,3.99,9.437085133478126,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,0.0,1.0,13,0,mb,Uplands,Lipa,Other,Shallow
4.4,121.1292,13.9157,10.0,11.298014481140426,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,0.0,1.0,13,0,mb,Uplands,Lipa,Lipa loam,Shallow
4.5,121.1297,13.9093,10.0,11.298014481140426,0.49999999999999994,0.8660254037844387,-0.25881904510252157,0.9659258262890681,0.0,1.0,13,0,mb,Uplands,Lipa,Lipa loam,Shallow
4.2,121.0565,13.879,10.0,10.633284011059697,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,14,0,mb,Uplands,Ibaan,Ibaan loam,Shallow
4.3,121.1301,13.9534,10.0,11.298014481140426,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,14,0,mb,Uplands,Lipa,Lipa loam,Shallow
4.3,121.1209,14.0229,10.0,11.298014481140426,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,14,0,mb,Uplands,Lipa,Lipa loam,Shallow
4.6,121.1114,13.8518,10.0,10.633284011059697,0.49999999999999994,0.8660254037844387,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,14,0,mb,Uplands,Ibaan,Ibaan loam,Shallow
4.3,121.2332,14.1415,10.0,8.990362960059894,0.49999999999999994,0.8660254037844387,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,15,0,mb,Highlands,Other,Other,Shallow
4.5,120.8913,14.0157,10.0,10.622618303685375,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,19,0,mb,Highlands,Taal,Taal loam,Shallow
4.3,121.1114,18.1189,35.0,11.309367540834621,0.49999999999999994,0.8660254037844387,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,24,0,mb,Uplands,Other,Other,Shallow
4.2,121.1694,18.1927,41.65,15.784614769658228,0.49999999999999994,0.8660254037844387,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,25,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
5.0,125.3714,6.687,31.48,10.462595769459176,0.49999999999999994,0.8660254037844387,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,31,0,mww,Uplands,Other,Other,Shallow
4.4,126.2793,6.919,10.0,12.826394179590693,0.8660254037844386,0.5000000000000001,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,4,0,mb,Uplands,Bolinao,Bolinao clay,Shallow
4.1,121.0321,14.4766,144.37,9.657089075269822,0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,4,0,mb,Uplands,Other,Other,Intermediate
4.3,120.6301,13.4555,49.41,14.498784339188246,0.8660254037844386,0.5000000000000001,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,18,0,mb,Highlands,Rough mountain land,Rough mountain land,Shallow
4.3,126.1508,6.9587,39.37,12.804010321873838,0.8660254037844386,0.5000000000000001,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,21,0,mb,Uplands,Malalag,Malalag loam,Shallow
4.6,124.9651,6.8678,10.57,12.090740614212116,0.8660254037844386,0.5000000000000001,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,27,0,mb,Lowlands,San Manuel,Other,Shallow
4.7,124.8304,11.1675,10.0,11.429194573104215,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,3,0,mb,Highlands,Other,Other,Shallow
4.5,124.8683,11.0815,52.12,10.918121613950682,1.0,6.123233995736766e-17,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,11,0,mb,Lowlands,San Manuel,Other,Shallow
4.4,125.0848,6.7031,25.07,15.784614769658228,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,14,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.5,120.0452,16.175,36.66,12.314983738588817,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,14,0,mb,Uplands,Bolinao,Bolinao clay loam,Shallow
4.3,125.6737,5.973,187.25,12.804010321873838,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,19,0,mb,Uplands,Malalag,Malalag loam,Intermediate
4.6,120.1444,14.9766,65.06,11.544581725395997,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,19,0,mb,Lowlands,Angeles,Angeles sand,Shallow
4.9,125.1117,11.3947,121.11,13.57646767531825,0.8660254037844387,-0.4999999999999998,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,15,0,mb,Uplands,Faraon,Faraon clay,Intermediate
4.7,124.975,6.7758,10.0,15.784614769658228,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,0.0,1.0,20,0,mb,Highlands,Mountain soil,Mountain soil (undifferentiated),Shallow
4.7,125.2061,10.3837,10.0,12.805223407316229,0.8660254037844387,-0.4999999999999998,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,22,0,mb,Lowlands,San Manuel,San Manuel silt loam,Shallow
